FeatureID,FeatureName,Cluster 1 Average,Cluster 1 Log2 Fold Change,Cluster 1 P-Value,Cluster 2 Average,Cluster 2 Log2 Fold Change,Cluster 2 P-Value,Cluster 3 Average,Cluster 3 Log2 Fold Change,Cluster 3 P-Value,Cluster 4 Average,Cluster 4 Log2 Fold Change,Cluster 4 P-Value,Cluster 5 Average,Cluster 5 Log2 Fold Change,Cluster 5 P-Value,Cluster 6 Average,Cluster 6 Log2 Fold Change,Cluster 6 P-Value,Cluster 7 Average,Cluster 7 Log2 Fold Change,Cluster 7 P-Value,Cluster 8 Average,Cluster 8 Log2 Fold Change,Cluster 8 P-Value,Cluster 9 Average,Cluster 9 Log2 Fold Change,Cluster 9 P-Value
ENSMUSG00000024921,Smarca2,1.5348311540362296,0.24283886754285072,0.6740904656310648,1.595282144981236,0.2590194617962147,0.7887152240866453,1.2887033666018035,-0.0816786398458747,1,1.5072426211103147,0.17915545160414637,0.9993123831867756,1.4597443515411321,0.1133463987327124,1,0.7646275355422516,-0.8873358739212163,0.06699283584340618,1.1934568630820226,-0.21600932104855314,1,1.2085922319046314,-0.18287491666550892,1,0.9832357528254276,-0.4767839286843638,1
ENSMUSG00000000881,Dlg3,1.228450364228616,0.2444183109368922,0.6769121829602317,0.6048463108933596,-0.9120106992434903,0.09298377906453682,0.7491424414847855,-0.5607120599922018,1,1.1437027786653509,0.0881146514420955,1,1.2399372870233556,0.210142013335277,0.9162228110205527,0.3379252778800962,-1.7697274520851056,6.530527394753371e-05,1.1952171239420255,0.16171418791273917,1,1.8208187430794183,0.8298668655373291,0.04826306984279567,1.0777776521355649,-0.012771655799707834,1
ENSMUSG00000039770,Ypel5,1.1855180242555747,0.2437638790631667,0.6775213885603354,1.2953791824966119,0.3420942479247796,0.6475170787831019,0.8249485218731268,-0.36333550688174004,1,0.8477234379136989,-0.3572101806922073,0.7435719823437701,1.0454925761037839,-0.005151015617834431,1,0.7016245176324031,-0.6236270059928147,0.2745383039742298,1.0015884293416975,-0.07725313225157426,1,1.4116103495998975,0.47110506326033064,0.46367559239885253,0.7846977642741394,-0.4247316014543044,1
ENSMUSG00000049336,Tenm2,1.0313518943523805,0.24771353385486156,0.6797178097934159,1.2701772528760553,0.5440113867507432,0.2915795983341346,0.5172650191204471,-0.8470441500054866,0.9085213388106719,1.0890109439612412,0.31131865092466415,0.7079082750297437,0.7101459007497399,-0.38814687913198365,0.8407090004577402,0.3694267868350204,-1.3752777697287757,0.0027150614088973725,0.7815558218413244,-0.2537838270543351,1,1.0499843274552048,0.22428810865235643,0.9019237171897878,0.9170564233083315,0.011516385077084038,1
ENSMUSG00000020577,Tspan13,2.943792493151497,0.23879183756544609,0.6797178097934159,2.4143448576493274,-0.12635434832935188,1,2.037845808086589,-0.37895457831001855,1,2.8278895708771965,0.1369641390857257,1,2.353062806055686,-0.1655734421063535,1,0.770355082624965,-1.854149084980656,1.8089499103268245e-05,2.3657905958440093,-0.16542857713016135,1,4.5488746996095575,0.8938437604222607,0.03146786713715962,2.5148145216496514,-0.06303704526771736,1
ENSMUSG00000056812,St8sia3,0.9669533843928185,0.24522092294139763,0.6797178097934159,0.8820675367194828,0.050680678435814974,1,0.6153670055053595,-0.49440998156542715,1,0.831637604177196,-0.04667229339863457,1,0.7326902150592556,-0.24127096074162652,1,0.4352935782862256,-1.035350773324558,0.02876264837176925,0.8942125168815154,0.07625830407695744,1,1.1863871252817115,0.5211704626369716,0.3930125734634443,0.9076022333773178,0.09007535290540944,1
ENSMUSG00000032192,Gnb5,1.4401848590956612,0.23934129412213595,0.6844301548357694,0.9828752552017094,-0.41377939710128187,0.7208909479698671,0.873999515065583,-0.5728533845318038,1,1.4831138705055604,0.25952080780870146,0.8528185209219198,1.0173121832168894,-0.3562914445610529,0.8709692219632269,0.6500765938879817,-1.0384047424046752,0.02521044688758274,1.5947963391627027,0.38145654373533805,0.6962462352894196,1.5289801988924732,0.2834166769055753,0.794469575390265,0.9170564233083315,-0.48723257593483904,1
ENSMUSG00000078193,Gm2000,7.881011590051257,0.23226357333635939,0.6863420218177992,7.300999011075262,0.0626816826008394,1,7.973015984373788,0.1924749768063685,1,6.292778157719905,-0.18440878604551392,1,3.900166375546191,-0.9101001365888268,0.07143812896917066,8.714462886348583,0.34511454130501296,0.49210168344110894,6.541129355771085,-0.11761778948991042,1,6.88041089501613,-0.03268642369871033,1,7.345905576397666,0.05812217822854571,1
ENSMUSG00000050708,Ftl1,6.968699365624127,0.23295152571134548,0.6877922827585762,4.969820521173772,-0.35215890605692524,0.7668675661978929,7.981934346772416,0.3852728464070947,1,4.880441955654957,-0.40175051465456146,0.5969941570051686,3.159022042620867,-1.0422715478349687,0.028705479600612326,11.045574549012974,0.9441514717892647,0.003988326473975513,5.622273186849528,-0.16412454858926262,1,5.86214814845081,-0.0900851533227578,1,5.5117927297810025,-0.1839826930491575,1
ENSMUSG00000031137,Fgf13,1.3357812141612195,0.2417336864031749,0.6899438465878489,0.8845877296815384,-0.45860000817318614,0.6703351616205839,1.4046420777839728,0.26246205943198303,1,1.212871863732313,0.04263966834972263,1,1.6457349445946354,0.5315675846044443,0.32457082395712156,0.306423768925172,-2.0391179666474186,6.3702759678280564e-06,0.8748496474214825,-0.4962997052337457,0.6055602449933992,1.7383426327657165,0.6133530439933808,0.24714018628467638,1.5126703889621964,0.3613688306903555,1
